Image ID,Time,Latitude,Longitude,Altitude
303,2022-12-28 02:08:27.612228394+00:00,-71.19818595763344,28.407346546898268,6478764.516317287
304,2022-12-28 02:08:33.612228394+00:00,-71.53803886771657,27.85120400231992,6478588.953013494
305,2022-12-28 02:08:39.612228394+00:00,-71.87140927014869,27.279684488432142,6478631.864827509
306,2022-12-28 02:08:45.612228394+00:00,-72.20710877496003,26.686455920248555,6478509.569929728
307,2022-12-28 02:08:51.612243652+00:00,-72.53998652620339,26.071513898648465,6478425.705250862
308,2022-12-28 02:08:57.612243652+00:00,-72.86807952284641,25.440102912231588,6478495.447664546
309,2022-12-28 02:09:03.612243652+00:00,-73.19850737672228,24.776465569683992,6478339.866711082
310,2022-12-28 02:09:09.612243652+00:00,-73.52623188015494,24.096709675710148,6478269.682458523
311,2022-12-28 02:09:15.612243652+00:00,-73.84935574986238,23.386649683564016,6478260.306256453
312,2022-12-28 02:09:21.612243652+00:00,-74.1724002848092,22.645590979368176,6478142.606188145
313,2022-12-28 02:09:27.612243652+00:00,-74.49108311439636,21.88990418479076,6478194.626154597
314,2022-12-28 02:09:33.612258911+00:00,-74.80973962125468,21.08910585138948,6478050.141024587
315,2022-12-28 02:09:39.612258911+00:00,-75.1235242260213,20.262549496906928,6478026.602108277
316,2022-12-28 02:09:45.612258911+00:00,-75.43525544574203,19.40426025883512,6477985.746217675
317,2022-12-28 02:09:51.612258911+00:00,-75.74343495949734,18.505307969273748,6477925.252906151
318,2022-12-28 02:09:57.612258911+00:00,-76.04899628250107,17.57587939298836,6477889.441814943
319,2022-12-28 02:10:03.612258911+00:00,-76.34944092307765,16.6029961859374,6477881.6730495
320,2022-12-28 02:10:09.612258911+00:00,-76.64769330637542,15.586093335860598,6477804.059055312
321,2022-12-28 02:10:15.612258911+00:00,-76.94287412671821,14.528108218241131,6477715.160960525
322,2022-12-28 02:10:21.612243652+00:00,-77.23080707336425,13.428376996013853,6477756.269965161
323,2022-12-28 02:10:27.612243652+00:00,-77.5151230115066,12.27146867045587,6477707.428202551
324,2022-12-28 02:10:33.612258911+00:00,-77.7959003001184,11.07028629918342,6477662.574050326
325,2022-12-28 02:10:39.612243652+00:00,-78.07047823288525,9.810605314728877,6477617.389248048
326,2022-12-28 02:10:45.612243652+00:00,-78.3412615067835,8.490762305220835,6477492.642320405
327,2022-12-28 02:10:51.612243652+00:00,-78.6026569627016,7.127564181517619,6477578.221076587
328,2022-12-28 02:10:57.612243652+00:00,-78.85881055540499,5.687252367454599,6477524.894974185
329,2022-12-28 02:11:03.612243652+00:00,-79.1080892086113,4.189682522173899,6477520.39159024
330,2022-12-28 02:11:09.612243652+00:00,-79.35102398438146,2.622370033458149,6477470.755012105
331,2022-12-28 02:11:15.612243652+00:00,-79.58525239319994,0.984699834119539,6477439.722763597
332,2022-12-28 02:11:21.612243652+00:00,-79.81174651235224,359.27380061324766,6477382.567697591
333,2022-12-28 02:11:27.612243652+00:00,-80.02759029423271,357.4915725200688,6477383.0656487215
334,2022-12-28 02:11:33.612243652+00:00,-80.23547800198482,355.6355781927259,6477355.893633134
335,2022-12-28 02:11:39.612243652+00:00,-80.43039851680994,353.7157211874751,6477472.97873826
336,2022-12-28 02:11:45.612258911+00:00,-80.6189629100484,351.6840456303659,6477266.354778331
337,2022-12-28 02:11:51.612258911+00:00,-80.79133950209004,349.6052253277149,6477349.749542745
338,2022-12-28 02:11:57.612258911+00:00,-80.95530694907802,347.44515472603086,6477329.793337444
339,2022-12-28 02:12:03.612258911+00:00,-81.1039331210905,345.2063281398312,6477323.158566004
340,2022-12-28 02:12:09.612274170+00:00,-81.24153742203778,342.89299106606046,6477261.075150307
341,2022-12-28 02:12:15.612274170+00:00,-81.36187720388564,340.5275498528493,6477342.486093633
342,2022-12-28 02:12:21.612274170+00:00,-81.46970614206822,338.088597949742,6477324.768738303
343,2022-12-28 02:12:27.612274170+00:00,-81.56138210204826,335.5913117607924,6477304.381842016
344,2022-12-28 02:12:33.612289429+00:00,-81.63895606994883,333.04068828494724,6477246.163581112
345,2022-12-28 02:12:39.612289429+00:00,-81.69831890522514,330.4639965009489,6477297.933242902
346,2022-12-28 02:12:45.612289429+00:00,-81.74162542777505,327.8425468941659,6477262.086493542
347,2022-12-28 02:12:51.612289429+00:00,-81.76749721959754,325.2133381233673,6477316.413227993
348,2022-12-28 02:12:57.612289429+00:00,-81.7780490219866,322.5540866330177,6477250.160008052
349,2022-12-28 02:13:03.612289429+00:00,-81.77154674902344,319.91073888608605,6477293.422919675
350,2022-12-28 02:13:09.612304688+00:00,-81.74609896117033,317.2865703353449,6477386.951073987
351,2022-12-28 02:13:15.612304688+00:00,-81.70528511595339,314.6663347832567,6477380.008806915
352,2022-12-28 02:13:21.612304688+00:00,-81.6480313352327,312.06721136520895,6477314.727252899
353,2022-12-28 02:13:27.612304688+00:00,-81.57407541255189,309.52317162033216,6477342.659048013
354,2022-12-28 02:13:33.612304688+00:00,-81.48400770141997,307.0247663191921,6477349.471673118
355,2022-12-28 02:13:39.612319946+00:00,-81.37937266678958,304.58278395716644,6477370.941222938
356,2022-12-28 02:13:45.612319946+00:00,-81.25932600706264,302.20754603723225,6477413.37819669
357,2022-12-28 02:13:51.612335205+00:00,-81.12554344516822,299.8811674018963,6477347.342010757
358,2022-12-28 02:13:57.612335205+00:00,-80.97910742605427,297.6452198611972,6477422.2180800615
359,2022-12-28 02:14:03.612335205+00:00,-80.81901552263508,295.4892286369157,6477521.06836812
360,2022-12-28 02:14:09.612350464+00:00,-80.64722343385273,293.38501676704146,6477480.061260739
361,2022-12-28 02:14:15.612350464+00:00,-80.46179640965096,291.36568473961063,6477440.432117361
362,2022-12-28 02:14:21.612350464+00:00,-80.26931907937147,289.4388265179322,6477592.631888935
363,2022-12-28 02:14:27.611404419+00:00,-80.06377656187526,287.5636637354352,6477515.84519916
364,2022-12-28 02:14:33.612350464+00:00,-79.85047365619607,285.78785787045035,6477645.250868303
365,2022-12-28 02:14:39.612365723+00:00,-79.6273263031516,284.0690811695575,6477645.013411453
366,2022-12-28 02:14:45.612365723+00:00,-79.39218573375345,282.41819365310835,6477514.799511011
367,2022-12-28 02:14:51.612365723+00:00,-79.1568405344027,280.8620126761658,6477770.30502015
368,2022-12-28 02:14:57.612365723+00:00,-78.90912087347124,279.35537203440936,6477765.215248444
369,2022-12-28 02:15:03.612380981+00:00,-78.65352196869961,277.90919226723014,6477701.336297997
370,2022-12-28 02:15:09.612380981+00:00,-78.3969304605685,276.5460659170089,6477944.769048236
371,2022-12-28 02:15:15.611419678+00:00,-78.13013297741077,275.2245063278658,6477939.039783749
372,2022-12-28 02:15:21.612380981+00:00,-77.85586234281176,273.952650504715,6477831.069551487
373,2022-12-28 02:15:27.612380981+00:00,-77.57820245189001,272.7599941331354,6477938.222904118
374,2022-12-28 02:15:33.612380981+00:00,-77.29353605818348,271.6200458991638,6477977.966657627
375,2022-12-28 02:15:39.612380981+00:00,-77.01068204493262,270.5008081001937,6478070.2272539865
376,2022-12-28 02:15:45.612380981+00:00,-76.7276831340179,269.4113812265818,6478213.434197316
377,2022-12-28 02:15:51.611419678+00:00,-76.42974393653635,268.39311016464063,6478126.231734085
378,2022-12-28 02:15:57.612380981+00:00,-76.13149401589605,267.4266880726702,6478231.27470246
379,2022-12-28 02:16:03.612380981+00:00,-75.82970422196904,266.4917126828129,6478282.030304949
380,2022-12-28 02:16:09.612365723+00:00,-75.52333551468436,265.59604691285807,6478294.103712888
381,2022-12-28 02:16:15.612365723+00:00,-75.21722120642924,264.74131513641026,6478465.415361181
382,2022-12-28 02:16:21.612365723+00:00,-74.90573154002453,263.908280083054,6478468.538786203
383,2022-12-28 02:16:27.612365723+00:00,-74.59093615862226,263.1062889576548,6478442.246852655
384,2022-12-28 02:16:33.612365723+00:00,-74.27761385796646,262.349701602815,6478664.7312302105
385,2022-12-28 02:16:39.612365723+00:00,-73.957293366938,261.6074807873219,6478619.501126551
386,2022-12-28 02:16:45.612365723+00:00,-73.63687142337574,260.8954714192484,6478676.555993666
387,2022-12-28 02:16:51.612365723+00:00,-73.31547272211645,260.208780866977,6478775.913680688
388,2022-12-28 02:16:57.612365723+00:00,-72.98987988997015,259.5496296045101,6478805.83326662
389,2022-12-28 02:17:03.612350464+00:00,-72.66491451590808,258.91486948018286,6478943.278214065
390,2022-12-28 02:17:09.612350464+00:00,-72.33646753125014,258.29867396846413,6478990.709491296
391,2022-12-28 02:17:15.612350464+00:00,-72.0072595277278,257.7036964802762,6479075.978053404
392,2022-12-28 02:17:21.612350464+00:00,-71.67526498666126,257.1266554439813,6479100.284725335
393,2022-12-28 02:17:27.612350464+00:00,-71.34419860132572,256.5772916751313,6479276.127020882
394,2022-12-28 02:17:33.612350464+00:00,-71.00967261964239,256.03674981016525,6479312.493498343
395,2022-12-28 02:17:39.612350464+00:00,-70.67343394253763,255.517388211126,6479357.738900686
396,2022-12-28 02:17:45.612350464+00:00,-70.33815620320196,255.01465738202225,6479496.039565544
397,2022-12-28 02:17:51.612350464+00:00,-69.99808818506389,254.5246645641984,6479468.217376052
398,2022-12-28 02:17:57.612350464+00:00,-69.65988338314574,254.05026111532695,6479569.501298941
399,2022-12-28 02:18:03.612350464+00:00,-69.32079745651808,253.5945033410372,6479706.117154739
400,2022-12-28 02:18:09.612350464+00:00,-68.98287285337497,253.1480824521684,6479909.442110248
401,2022-12-28 02:18:15.612350464+00:00,-68.63942218716713,252.7157371434796,6479928.934369645
402,2022-12-28 02:18:21.612335205+00:00,-68.29381962781095,252.292787433247,6479878.965878488
403,2022-12-28 02:18:27.612350464+00:00,-67.95175220361241,251.88552187097525,6480038.036800266
404,2022-12-28 02:18:33.612350464+00:00,-67.60829061284616,251.4904297039779,6480179.070900131
405,2022-12-28 02:18:39.612335205+00:00,-67.2618927426266,251.10199530284976,6480205.06777265
406,2022-12-28 02:18:45.612335205+00:00,-66.91684697094054,250.72540019126637,6480329.686377404
