MATS ID,Time,Latitude,Longitude,group_id
18602,2023-02-10 19:03:05.084625244+00:00,-75.87379368191807,124.07192519774448,12
18603,2023-02-10 19:03:11.284591675+00:00,-76.18457712912783,123.09438119216456,12
18613,2023-02-10 19:04:13.284378052+00:00,-79.03606679003362,110.53251844158083,13
18614,2023-02-10 19:04:19.484344482+00:00,-79.28443413610074,108.94962467614133,13
18615,2023-02-10 19:04:25.684326172+00:00,-79.52807018218412,107.2749984128325,13
18615,2023-02-10 19:04:25.684326172+00:00,-79.52807018218412,107.2749984128325,14
18616,2023-02-10 19:04:31.884292603+00:00,-79.76041715068236,105.53827911943128,13
18616,2023-02-10 19:04:31.884292603+00:00,-79.76041715068236,105.53827911943128,14
18617,2023-02-10 19:04:38.084289551+00:00,-79.98347778717643,103.72971664884308,13
18617,2023-02-10 19:04:38.084289551+00:00,-79.98347778717643,103.72971664884308,14
18618,2023-02-10 19:04:44.284255981+00:00,-80.1987849798439,101.8054263156954,14
18618,2023-02-10 19:04:44.284255981+00:00,-80.1987849798439,101.8054263156954,13
18619,2023-02-10 19:04:50.484237671+00:00,-80.40170476283207,99.84489411762004,13
18619,2023-02-10 19:04:50.484237671+00:00,-80.40170476283207,99.84489411762004,14
18620,2023-02-10 19:04:56.684204102+00:00,-80.59240611583446,97.785715939675,13
18620,2023-02-10 19:04:56.684204102+00:00,-80.59240611583446,97.785715939675,14
18621,2023-02-10 19:05:02.884185791+00:00,-80.77259695891343,95.62815332801378,14
18621,2023-02-10 19:05:02.884185791+00:00,-80.77259695891343,95.62815332801378,13
18622,2023-02-10 19:05:09.084167480+00:00,-80.9399887741475,93.40028864811964,14
18622,2023-02-10 19:05:09.084167480+00:00,-80.9399887741475,93.40028864811964,13
18623,2023-02-10 19:05:15.284149170+00:00,-81.0918205014575,91.12613824785872,13
18623,2023-02-10 19:05:15.284149170+00:00,-81.0918205014575,91.12613824785872,14
18624,2023-02-10 19:05:21.484130859+00:00,-81.23168005346109,88.7483461661224,13
18624,2023-02-10 19:05:21.484130859+00:00,-81.23168005346109,88.7483461661224,14
18625,2023-02-10 19:05:27.684097290+00:00,-81.35577285301963,86.28700310730348,14
18625,2023-02-10 19:05:27.684097290+00:00,-81.35577285301963,86.28700310730348,13
18626,2023-02-10 19:05:33.884078979+00:00,-81.46429613534866,83.78106167465333,14
18626,2023-02-10 19:05:33.884078979+00:00,-81.46429613534866,83.78106167465333,13
18627,2023-02-10 19:05:40.084060669+00:00,-81.55537563539153,81.24555598532096,14
18627,2023-02-10 19:05:40.084060669+00:00,-81.55537563539153,81.24555598532096,13
18628,2023-02-10 19:05:46.284042358+00:00,-81.63032541647655,78.6096530435039,13
18628,2023-02-10 19:05:46.284042358+00:00,-81.63032541647655,78.6096530435039,14
18629,2023-02-10 19:05:52.484008789+00:00,-81.69035577635013,75.95130528191068,13
18629,2023-02-10 19:05:52.484008789+00:00,-81.69035577635013,75.95130528191068,14
18630,2023-02-10 19:05:58.683990479+00:00,-81.72963880013027,73.25505833920015,13
18630,2023-02-10 19:05:58.683990479+00:00,-81.72963880013027,73.25505833920015,14
18631,2023-02-10 19:06:04.883956909+00:00,-81.75351527993652,70.5581174562506,13
18631,2023-02-10 19:06:04.883956909+00:00,-81.75351527993652,70.5581174562506,14
18632,2023-02-10 19:06:11.083953857+00:00,-81.75828916751311,67.83366409595095,13
18632,2023-02-10 19:06:11.083953857+00:00,-81.75828916751311,67.83366409595095,14
18633,2023-02-10 19:06:17.283920288+00:00,-81.74525134558259,65.09910374617583,13
18633,2023-02-10 19:06:17.283920288+00:00,-81.74525134558259,65.09910374617583,14
18634,2023-02-10 19:06:23.483901978+00:00,-81.7143961239491,62.41347525047881,13
18634,2023-02-10 19:06:23.483901978+00:00,-81.7143961239491,62.41347525047881,14
18635,2023-02-10 19:06:29.683868408+00:00,-81.66627507893361,59.732846868098015,14
18636,2023-02-10 19:06:35.883850098+00:00,-81.60012775868245,57.10165405671937,14
19050,2023-02-10 22:15:56.779129028+00:00,-75.44136797020687,77.10595683382837,15
19051,2023-02-10 22:16:02.979110718+00:00,-75.7558886617741,76.19330570087232,15
19052,2023-02-10 22:16:09.179092407+00:00,-76.07057294742162,75.2245176792201,15
19052,2023-02-10 22:16:09.179092407+00:00,-76.07057294742162,75.2245176792201,16
19053,2023-02-10 22:16:15.379074097+00:00,-76.37980528291764,74.21646334112874,15
19053,2023-02-10 22:16:15.379074097+00:00,-76.37980528291764,74.21646334112874,16
19054,2023-02-10 22:16:21.579055786+00:00,-76.68425988050265,73.17408805412713,15
19054,2023-02-10 22:16:21.579055786+00:00,-76.68425988050265,73.17408805412713,16
19055,2023-02-10 22:16:27.779022217+00:00,-76.98366927671351,72.08142017319001,15
19055,2023-02-10 22:16:27.779022217+00:00,-76.98366927671351,72.08142017319001,16
19056,2023-02-10 22:16:33.979003906+00:00,-77.2811699324014,70.92871135686362,15
19056,2023-02-10 22:16:33.979003906+00:00,-77.2811699324014,70.92871135686362,16
19057,2023-02-10 22:16:40.178985596+00:00,-77.57216398186888,69.73937871540568,16
