 
393.0	1.66E-05	   
393.2	1.38E-05	   
393.4	1.35E-05	   
393.6	1.54E-05	   
393.8	2.05E-05	   
394.0	3.19E-05	   
394.2	5.27E-05	   
394.4	6.56E-05	   
394.6	5.01E-05	   
394.8	3.38E-05	   
395.0	2.59E-05	   
395.2	2.34E-05	   
395.4	2.49E-05	   
395.6	3.04E-05	   
395.8	3.82E-05	   
396.0	3.82E-05	   
396.2	2.67E-05	   
396.4	1.63E-05	   
396.6	1.05E-05	   
396.8	7.53E-06	   
397.0	6.03E-06	   
397.2	5.38E-06	   
397.4	5.33E-06	   
397.6	5.93E-06	   
397.8	7.50E-06	   
398.0	1.12E-05	   
398.2	2.16E-05	   
398.4	6.33E-05	   
398.6	2.49E-04	   
398.8	8.24E-05	   
399.0	2.83E-05	   
399.2	1.56E-05	   
399.4	1.13E-05	   
399.6	9.93E-06	   
399.8	1.03E-05	   
400.0	1.23E-05	   
400.2	1.68E-05	   
400.4	2.62E-05	   
400.6	4.48E-05	   
400.8	7.12E-05	   
401.0	8.11E-05	   
401.2	6.95E-05	   
401.4	5.88E-05	   
401.6	5.54E-05	   
401.8	5.91E-05	   
402.0	7.00E-05	   
402.2	8.70E-05	   
402.4	1.00E-04	   
402.6	9.27E-05	   
402.8	6.77E-05	   
403.0	4.50E-05	   
403.2	3.05E-05	   
403.4	2.23E-05	   
403.6	1.80E-05	   
403.8	1.62E-05	   
404.0	1.67E-05	   
404.2	2.03E-05	   
404.4	2.97E-05	   
404.6	5.06E-05	   
404.8	5.83E-05	   
405.0	2.97E-05	   
405.2	1.39E-05	   
405.4	7.87E-06	   
405.6	5.42E-06	   
405.8	4.42E-06	   
406.0	4.25E-06	   
406.2	4.89E-06	   
406.4	6.96E-06	   
406.6	1.19E-05	   
406.8	1.31E-05	   
407.0	5.33E-06	   
407.2	2.04E-06	   
407.4	9.50E-07	   
407.6	5.20E-07	   
407.8	3.21E-07	   
408.0	2.17E-07	   
408.2	1.58E-07	   
408.4	1.22E-07	   
408.6	9.88E-08	   
408.8	8.38E-08	   
409.0	7.36E-08	   
409.2	6.64E-08	   
409.4	6.08E-08	   
409.6	5.58E-08	   
409.8	5.09E-08	   
410.0	4.56E-08	   
410.2	4.02E-08	   
410.4	3.50E-08	   
410.6	3.03E-08	   
410.8	2.64E-08	   
411.0	2.34E-08	   
411.2	2.13E-08	   
411.4	1.99E-08	   
411.6	1.91E-08	   
411.8	1.91E-08	   
412.0	1.98E-08	   
412.2	2.13E-08	   
412.4	2.38E-08	   
412.6	2.77E-08	   
412.8	3.36E-08	   
413.0	4.26E-08	   
413.2	5.65E-08	   
413.4	7.88E-08	   
413.6	1.16E-07	   
413.8	1.81E-07	   
414.0	3.01E-07	   
414.2	5.41E-07	   
414.4	1.07E-06	   
414.6	2.38E-06	   
414.8	6.33E-06	   
415.0	2.25E-05	   
415.2	1.39E-04	   
415.4	3.16E-04	   
415.6	1.05E-04	   
415.8	6.07E-05	   
416.0	4.79E-05	   
416.2	4.41E-05	   
416.4	4.41E-05	   
416.6	4.60E-05	   
416.8	4.93E-05	   
417.0	5.38E-05	   
417.2	6.04E-05	   
417.4	7.03E-05	   
417.6	8.67E-05	   
417.8	1.16E-04	   
418.0	1.66E-04	   
418.2	2.30E-04	   
418.4	2.14E-04	   
418.6	1.23E-04	   
418.8	6.32E-05	   
419.0	3.51E-05	   
419.2	2.17E-05	   
419.4	1.48E-05	   
419.6	1.10E-05	   
419.8	8.88E-06	   
420.0	7.75E-06	   
420.2	7.31E-06	   
420.4	7.45E-06	   
420.6	8.29E-06	   
420.8	1.02E-05	   
421.0	1.40E-05	   
421.2	2.18E-05	   
421.4	3.53E-05	   
421.6	4.19E-05	   
421.8	2.80E-05	   
422.0	1.57E-05	   
422.2	9.56E-06	   
422.4	6.58E-06	   
422.6	5.04E-06	   
422.8	4.22E-06	   
423.0	3.83E-06	   
423.2	3.72E-06	   
423.4	3.84E-06	   
423.6	4.20E-06	   
423.8	4.84E-06	   
424.0	5.81E-06	   
424.2	7.19E-06	   
424.4	8.96E-06	   
424.6	1.09E-05	   
424.8	1.25E-05	   
425.0	1.32E-05	   
425.2	1.28E-05	   
425.4	1.17E-05	   
425.6	1.04E-05	   
425.8	9.11E-06	   
426.0	8.04E-06	   
426.2	7.20E-06	   
426.4	6.56E-06	   
426.6	6.13E-06	   
426.8	5.88E-06	   
427.0	5.82E-06	   
427.2	5.95E-06	   
427.4	6.30E-06	   
427.6	6.95E-06	   
427.8	7.99E-06	   
428.0	9.63E-06	   
428.2	1.22E-05	   
428.4	1.65E-05	   
428.6	2.39E-05	   
428.8	3.76E-05	   
429.0	6.54E-05	   
429.2	1.25E-04	   
429.4	2.38E-04	   
429.6	3.14E-04	   
429.8	2.50E-04	   
430.0	1.75E-04	   
430.2	1.34E-04	   
430.4	1.15E-04	   
430.6	1.08E-04	   
430.8	1.11E-04	   
431.0	1.22E-04	   
431.2	1.38E-04	   
431.4	1.58E-04	   
431.6	1.74E-04	   
431.8	1.81E-04	   
432.0	1.77E-04	   
432.2	1.67E-04	   
432.4	1.59E-04	   
432.6	1.57E-04	   
432.8	1.63E-04	   
433.0	1.77E-04	   
433.2	1.95E-04	   
433.4	2.03E-04	   
433.6	1.78E-04	   
433.8	1.29E-04	   
434.0	8.50E-05	   
434.2	5.53E-05	   
434.4	3.73E-05	   
434.6	2.65E-05	   
434.8	1.99E-05	   
435.0	1.57E-05	   
435.2	1.30E-05	   
435.4	1.13E-05	   
435.6	1.02E-05	   
435.8	9.64E-06	   
436.0	9.49E-06	   
436.2	9.74E-06	   
436.4	1.04E-05	   
436.6	1.16E-05	   
436.8	1.34E-05	   
437.0	1.61E-05	   
437.2	1.98E-05	   
437.4	2.44E-05	   
437.6	2.89E-05	   
437.8	3.12E-05	   
438.0	3.00E-05	   
438.2	2.63E-05	   
438.4	2.19E-05	   
438.6	1.81E-05	   
438.8	1.53E-05	   
439.0	1.33E-05	   
439.2	1.20E-05	   
439.4	1.12E-05	   
439.6	1.09E-05	   
439.8	1.09E-05	   
440.0	1.15E-05	   
440.2	1.24E-05	   
440.4	1.41E-05	   
440.6	1.67E-05	   
440.8	2.07E-05	   
441.0	2.73E-05	   
441.2	3.85E-05	   
441.4	5.90E-05	   
441.6	1.00E-04	   
441.8	1.93E-04	   
442.0	4.07E-04	   
442.2	7.19E-04	   
442.4	7.11E-04	   
442.6	5.34E-04	   
442.8	4.44E-04	   
443.0	4.50E-04	   
443.2	5.49E-04	   
443.4	6.57E-04	   
443.6	5.78E-04	   
443.8	4.13E-04	   
444.0	1.99E-04	   
444.2	9.24E-05	   
444.4	4.88E-05	   
444.6	2.90E-05	   
444.8	1.90E-05	   
445.0	1.34E-05	   
445.2	9.96E-06	   
445.4	7.78E-06	   
445.6	6.32E-06	   
445.8	5.30E-06	   
446.0	4.57E-06	   
446.2	4.04E-06	   
446.4	3.65E-06	   
446.6	3.37E-06	   
446.8	3.17E-06	   
447.0	3.05E-06	   
447.2	2.99E-06	   
447.4	2.99E-06	   
447.6	3.05E-06	   
447.8	3.17E-06	   
448.0	3.33E-06	   
448.2	3.52E-06	   
448.4	3.69E-06	   
448.6	3.79E-06	   
448.8	3.74E-06	   
449.0	3.52E-06	   
449.2	3.15E-06	   
449.4	2.73E-06	   
449.6	2.31E-06	   
449.8	1.95E-06	   
450.0	1.66E-06	   
450.2	1.43E-06	   
450.4	1.26E-06	   
450.6	1.13E-06	   
450.8	1.03E-06	   
451.0	9.65E-07	   
451.2	9.15E-07	   
451.4	8.77E-07	   
451.6	8.44E-07	   
451.8	8.12E-07	   
452.0	7.75E-07	   
452.2	7.31E-07	   
452.4	6.81E-07	   
452.6	6.27E-07	   
452.8	5.74E-07	   
453.0	5.26E-07	   
453.2	4.87E-07	   
453.4	4.58E-07	   
453.6	4.40E-07	   
453.8	4.34E-07	   
454.0	4.41E-07	   
454.2	4.63E-07	   
454.4	5.03E-07	   
454.6	5.65E-07	   
454.8	6.54E-07	   
455.0	7.72E-07	   
455.2	9.08E-07	   
455.4	1.03E-06	   
455.6	1.08E-06	   
455.8	1.03E-06	   
456.0	9.12E-07	   
456.2	7.74E-07	   
456.4	6.54E-07	   
456.6	5.63E-07	   
456.8	4.98E-07	   
457.0	4.55E-07	   
457.2	4.29E-07	   
457.4	4.16E-07	   
457.6	4.11E-07	   
457.8	4.12E-07	   
458.0	4.15E-07	   
458.2	4.14E-07	   
458.4	4.06E-07	   
458.6	3.91E-07	   
458.8	3.69E-07	   
459.0	3.43E-07	   
459.2	3.17E-07	   
459.4	2.92E-07	   
459.6	2.72E-07	   
459.8	2.56E-07	   
460.0	2.44E-07	   
460.2	2.36E-07	   
460.4	2.32E-07	   
460.6	2.30E-07	   
460.8	2.30E-07	   
461.0	2.32E-07	   
461.2	2.34E-07	   
461.4	2.35E-07	   
461.6	2.35E-07	   
461.8	2.32E-07	   
462.0	2.26E-07	   
462.2	2.17E-07	   
462.4	2.07E-07	   
462.6	1.96E-07	   
462.8	1.86E-07	   
463.0	1.76E-07	   
463.2	1.70E-07	   
463.4	1.66E-07	   
463.6	1.65E-07	   
463.8	1.69E-07	   
464.0	1.79E-07	   
464.2	1.96E-07	   
464.4	2.25E-07	   
464.6	2.73E-07	   
464.8	3.53E-07	   
465.0	4.95E-07	   
465.2	7.67E-07	   
465.4	1.31E-06	   
465.6	2.15E-06	   
465.8	2.19E-06	   
466.0	1.32E-06	   
466.2	7.39E-07	   
466.4	4.53E-07	   
466.6	3.08E-07	   
466.8	2.28E-07	   
467.0	1.80E-07	   
467.2	1.51E-07	   
467.4	1.33E-07	   
467.6	1.22E-07	   
467.8	1.16E-07	   
468.0	1.15E-07	   
468.2	1.16E-07	   
468.4	1.21E-07	   
468.6	1.29E-07	   
468.8	1.41E-07	   
469.0	1.56E-07	   
469.2	1.76E-07	   
469.4	2.02E-07	   
469.6	2.33E-07	   
469.8	2.73E-07	   
470.0	3.22E-07	   
470.2	3.84E-07	   
470.4	4.65E-07	   
470.6	5.70E-07	   
470.8	7.09E-07	   
471.0	8.87E-07	   
471.2	1.10E-06	   
471.4	1.31E-06	   
471.6	1.45E-06	   
471.8	1.43E-06	   
472.0	1.29E-06	   
472.2	1.09E-06	   
472.4	9.04E-07	   
472.6	7.57E-07	   
472.8	6.48E-07	   
473.0	5.70E-07	   
473.2	5.17E-07	   
473.4	4.83E-07	   
473.6	4.64E-07	   
473.8	4.57E-07	   
474.0	4.62E-07	   
474.2	4.77E-07	   
474.4	5.02E-07	   
474.6	5.39E-07	   
474.8	5.88E-07	   
475.0	6.53E-07	   
475.2	7.38E-07	   
475.4	8.49E-07	   
475.6	9.95E-07	   
475.8	1.19E-06	   
476.0	1.46E-06	   
476.2	1.83E-06	   
476.4	2.35E-06	   
476.6	3.08E-06	   
476.8	4.05E-06	   
477.0	5.23E-06	   
477.2	6.37E-06	   
477.4	7.06E-06	   
477.6	7.06E-06	   
477.8	6.57E-06	   
478.0	5.96E-06	   
478.2	5.43E-06	   
478.4	5.07E-06	   
478.6	4.91E-06	   
478.8	4.94E-06	   
479.0	5.16E-06	   
479.2	5.61E-06	   
479.4	6.33E-06	   
479.6	7.41E-06	   
479.8	8.97E-06	   
480.0	1.12E-05	   
480.2	1.42E-05	   
480.4	1.83E-05	   
480.6	2.39E-05	   
480.8	3.14E-05	   
481.0	4.09E-05	   
481.2	5.29E-05	   
481.4	6.74E-05	   
481.6	8.40E-05	   
481.8	1.01E-04	   
482.0	1.14E-04	   
482.2	1.21E-04	   
482.4	1.20E-04	   
482.6	1.14E-04	   
482.8	1.09E-04	   
483.0	1.06E-04	   
483.2	1.09E-04	   
483.4	1.20E-04	   
483.6	1.46E-04	   
483.8	1.99E-04	   
484.0	3.04E-04	   
484.2	4.51E-04	   
484.4	5.04E-04	   
484.6	3.36E-04	   
484.8	1.65E-04	   
485.0	8.90E-05	   
485.2	5.52E-05	   
485.4	3.83E-05	   
485.6	2.90E-05	   
485.8	2.37E-05	   
486.0	2.05E-05	   
486.2	1.88E-05	   
486.4	1.81E-05	   
486.6	1.83E-05	   
486.8	1.94E-05	   
487.0	2.14E-05	   
487.2	2.48E-05	   
487.4	3.00E-05	   
487.6	3.81E-05	   
487.8	5.06E-05	   
488.0	7.04E-05	   
488.2	1.02E-04	   
488.4	1.50E-04	   
488.6	2.14E-04	   
488.8	2.72E-04	   
489.0	2.89E-04	   
489.2	2.63E-04	   
489.4	2.21E-04	   
489.6	1.83E-04	   
489.8	1.54E-04	   
490.0	1.33E-04	   
490.2	1.18E-04	   
490.4	1.07E-04	   
490.6	1.00E-04	   
490.8	9.59E-05	   
491.0	9.31E-05	   
491.2	9.11E-05	   
491.4	8.90E-05	   
491.6	8.56E-05	   
491.8	8.04E-05	   
492.0	7.33E-05	   
492.2	6.53E-05	   
492.4	5.73E-05	   
492.6	5.03E-05	   
492.8	4.47E-05	   
493.0	4.04E-05	   
493.2	3.76E-05	   
493.4	3.59E-05	   
493.6	3.51E-05	   
493.8	3.52E-05	   
494.0	3.56E-05	   
494.2	3.58E-05	   
494.4	3.52E-05	   
494.6	3.33E-05	   
494.8	3.00E-05	   
495.0	2.61E-05	   
495.2	2.22E-05	   
495.4	1.88E-05	   
495.6	1.62E-05	   
495.8	1.42E-05	   
496.0	1.29E-05	   
496.2	1.22E-05	   
496.4	1.20E-05	   
496.6	1.22E-05	   
496.8	1.31E-05	   
497.0	1.46E-05	   
497.2	1.71E-05	   
497.4	2.10E-05	   
497.6	2.67E-05	   
497.8	3.44E-05	   
498.0	4.25E-05	   
498.2	4.70E-05	   
498.4	4.48E-05	   
498.6	3.81E-05	   
498.8	3.11E-05	   
499.0	2.58E-05	   
499.2	2.22E-05	   
499.4	2.02E-05	   
499.6	1.95E-05	   
499.8	1.99E-05	   
500.0	2.17E-05	   
500.2	2.53E-05	   
500.4	3.16E-05	   
500.6	4.27E-05	   
500.8	6.19E-05	   
501.0	9.21E-05	   
501.2	1.21E-04	   
501.4	1.17E-04	   
501.6	8.52E-05	   
501.8	5.78E-05	   
502.0	4.11E-05	   
502.2	3.14E-05	   
502.4	2.57E-05	   
502.6	2.25E-05	   
502.8	2.09E-05	   
503.0	2.04E-05	   
503.2	2.08E-05	   
503.4	2.21E-05	   
503.6	2.45E-05	   
503.8	2.79E-05	   
504.0	3.27E-05	   
504.2	3.89E-05	   
504.4	4.66E-05	   
504.6	5.54E-05	   
504.8	6.40E-05	   
505.0	7.03E-05	   
505.2	7.18E-05	   
505.4	6.74E-05	   
505.6	5.82E-05	   
505.8	4.72E-05	   
506.0	3.69E-05	   
506.2	2.85E-05	   
506.4	2.20E-05	   
506.6	1.73E-05	   
506.8	1.39E-05	   
507.0	1.14E-05	   
507.2	9.60E-06	   
507.4	8.23E-06	   
507.6	7.16E-06	   
507.8	6.29E-06	   
508.0	5.54E-06	   
508.2	4.86E-06	   
508.4	4.22E-06	   
508.6	3.63E-06	   
508.8	3.08E-06	   
509.0	2.59E-06	   
509.2	2.17E-06	   
509.4	1.83E-06	   
509.6	1.55E-06	   
509.8	1.34E-06	   
510.0	1.17E-06	   
510.2	1.05E-06	   
510.4	9.60E-07	   
510.6	8.99E-07	   
510.8	8.63E-07	   
511.0	8.51E-07	   
511.2	8.62E-07	   
511.4	8.99E-07	   
511.6	9.67E-07	   
