400.8	5.65E-08
401.0	4.77E-08
401.2	3.94E-08
401.4	3.18E-08
401.6	2.54E-08
401.8	2.02E-08
402.0	1.63E-08
402.2	1.34E-08
402.4	1.13E-08
402.6	9.92E-09
402.8	9.00E-09
403.0	8.48E-09
403.2	8.31E-09
403.4	8.46E-09
403.6	8.96E-09
403.8	9.87E-09
404.0	1.13E-08
404.2	1.36E-08
404.4	1.69E-08
404.6	2.21E-08
404.8	3.02E-08
405.0	4.32E-08
405.2	6.49E-08
405.4	1.03E-07
405.6	1.72E-07
405.8	3.07E-07
406.0	5.86E-07
406.2	1.21E-06
406.4	2.74E-06
406.6	7.03E-06
406.8	2.17E-05
407.0	9.10E-05
407.2	3.91E-04
407.4	2.18E-04
407.6	9.74E-05
407.8	5.85E-05
408.0	4.14E-05
408.2	3.23E-05
408.4	2.72E-05
408.6	2.46E-05
408.8	2.40E-05
409.0	2.55E-05
409.2	3.01E-05
409.4	4.08E-05
409.6	6.63E-05
409.8	1.28E-04
410.0	1.59E-04
410.2	7.35E-05
410.4	3.12E-05
410.6	1.60E-05
410.8	9.71E-06
411.0	6.69E-06
411.2	5.11E-06
411.4	4.29E-06
411.6	3.91E-06
411.8	3.89E-06
412.0	4.22E-06
412.2	5.03E-06
412.4	6.67E-06
412.6	9.91E-06
412.8	1.61E-05
413.0	2.37E-05
413.2	2.20E-05
413.4	1.40E-05
413.6	8.70E-06
413.8	5.96E-06
414.0	4.54E-06
414.2	3.78E-06
414.4	3.40E-06
414.6	3.25E-06
414.8	3.28E-06
415.0	3.47E-06
415.2	3.81E-06
415.4	4.33E-06
415.6	5.06E-06
415.8	6.07E-06
416.0	7.42E-06
416.2	9.12E-06
416.4	1.10E-05
416.6	1.25E-05
416.8	1.29E-05
417.0	1.19E-05
417.2	1.02E-05
417.4	8.56E-06
417.6	7.25E-06
417.8	6.34E-06
418.0	5.79E-06
418.2	5.54E-06
418.4	5.56E-06
418.6	5.87E-06
418.8	6.51E-06
419.0	7.61E-06
419.2	9.41E-06
419.4	1.24E-05
419.6	1.74E-05
419.8	2.66E-05
420.0	4.46E-05
420.2	8.24E-05
420.4	1.67E-04
420.6	3.23E-04
420.8	4.03E-04
421.0	3.21E-04
421.2	2.40E-04
421.4	1.97E-04
421.6	1.77E-04
421.8	1.69E-04
422.0	1.62E-04
422.2	1.50E-04
422.4	1.31E-04
422.6	1.09E-04
422.8	8.90E-05
423.0	7.37E-05
423.2	6.35E-05
423.4	5.78E-05
423.6	5.61E-05
423.8	5.81E-05
424.0	6.42E-05
424.2	7.47E-05
424.4	8.71E-05
424.6	9.20E-05
424.8	7.88E-05
425.0	5.57E-05
425.2	3.66E-05
425.4	2.43E-05
425.6	1.70E-05
425.8	1.26E-05
426.0	9.87E-06
426.2	8.16E-06
426.4	7.10E-06
426.6	6.48E-06
426.8	6.19E-06
427.0	6.18E-06
427.2	6.45E-06
427.4	7.03E-06
427.6	8.00E-06
427.8	9.51E-06
428.0	1.18E-05
428.2	1.50E-05
428.4	1.91E-05
428.6	2.35E-05
428.8	2.61E-05
429.0	2.54E-05
429.2	2.21E-05
429.4	1.83E-05
429.6	1.51E-05
429.8	1.28E-05
430.0	1.13E-05
430.2	1.03E-05
430.4	9.87E-06
430.6	9.85E-06
430.8	1.03E-05
431.0	1.12E-05
431.2	1.28E-05
431.4	1.55E-05
431.6	1.99E-05
431.8	2.74E-05
432.0	4.10E-05
432.2	6.80E-05
432.4	1.29E-04
432.6	2.89E-04
432.8	7.59E-04
433.0	1.76E-03
433.2	2.21E-03
433.4	2.09E-03
433.6	1.56E-03
433.8	9.77E-04
434.0	4.36E-04
434.2	1.62E-04
434.4	6.94E-05
434.6	3.49E-05
434.8	1.99E-05
435.0	1.25E-05
435.2	8.43E-06
435.4	6.05E-06
435.6	4.56E-06
435.8	3.58E-06
436.0	2.91E-06
436.2	2.44E-06
436.4	2.10E-06
436.6	1.86E-06
436.8	1.68E-06
437.0	1.56E-06
437.2	1.48E-06
437.4	1.44E-06
437.6	1.44E-06
437.8	1.48E-06
438.0	1.56E-06
438.2	1.68E-06
438.4	1.84E-06
438.6	2.02E-06
438.8	2.20E-06
439.0	2.32E-06
439.2	2.30E-06
439.4	2.13E-06
439.6	1.86E-06
439.8	1.57E-06
440.0	1.30E-06
440.2	1.10E-06
440.4	9.36E-07
440.6	8.18E-07
440.8	7.32E-07
441.0	6.71E-07
441.2	6.28E-07
441.4	5.99E-07
441.6	5.77E-07
441.8	5.59E-07
442.0	5.39E-07
442.2	5.13E-07
442.4	4.80E-07
442.6	4.41E-07
442.8	3.99E-07
443.0	3.59E-07
443.2	3.24E-07
443.4	2.95E-07
443.6	2.74E-07
443.8	2.61E-07
444.0	2.56E-07
444.2	2.59E-07
444.4	2.72E-07
444.6	2.95E-07
444.8	3.31E-07
445.0	3.84E-07
445.2	4.53E-07
445.4	5.35E-07
445.6	6.12E-07
445.8	6.56E-07
446.0	6.46E-07
446.2	5.92E-07
446.4	5.21E-07
446.6	4.55E-07
446.8	4.03E-07
447.0	3.66E-07
447.2	3.41E-07
447.4	3.26E-07
447.6	3.17E-07
447.8	3.12E-07
448.0	3.07E-07
448.2	2.99E-07
448.4	2.86E-07
448.6	2.68E-07
448.8	2.48E-07
449.0	2.27E-07
449.2	2.08E-07
449.4	1.92E-07
449.6	1.79E-07
449.8	1.70E-07
450.0	1.64E-07
450.2	1.61E-07
450.4	1.61E-07
450.6	1.62E-07
450.8	1.65E-07
451.0	1.68E-07
451.2	1.71E-07
451.4	1.71E-07
451.6	1.69E-07
451.8	1.62E-07
452.0	1.53E-07
452.2	1.41E-07
452.4	1.29E-07
452.6	1.18E-07
452.8	1.08E-07
453.0	9.95E-08
453.2	9.37E-08
453.4	9.04E-08
453.6	8.96E-08
453.8	9.18E-08
454.0	9.75E-08
454.2	1.08E-07
454.4	1.26E-07
454.6	1.56E-07
454.8	2.07E-07
455.0	3.01E-07
455.2	4.88E-07
455.4	8.76E-07
455.6	1.44E-06
455.8	1.33E-06
456.0	7.65E-07
456.2	4.36E-07
456.4	2.77E-07
456.6	1.96E-07
