Image ID,Time,Latitude,Longitude,Altitude
11124,2022-12-28 00:35:24.084457397+00:00,-80.89557547991936,12.443835005707479,6476340.996773502
11125,2022-12-28 00:35:30.084457397+00:00,-81.04887615888725,10.214110175003203,6476217.048110259
11126,2022-12-28 00:35:36.084457397+00:00,-81.18938293695975,7.937183913534241,6476250.412827514
11127,2022-12-28 00:35:42.084472656+00:00,-81.31687132895652,5.5835147925003,6476221.542732699
11128,2022-12-28 00:35:48.084472656+00:00,-81.43013808213244,3.18563728301447,6476323.4422311755
11129,2022-12-28 00:35:54.084472656+00:00,-81.52744561063903,0.6940687457972022,6476207.299078845
11130,2022-12-28 00:36:00.084472656+00:00,-81.60960641807608,358.1795194358177,6476276.057988059
11131,2022-12-28 00:36:06.084472656+00:00,-81.67632225765142,355.604229092674,6476234.0041466495
11132,2022-12-28 00:36:12.084457397+00:00,-81.72562255101884,352.99892367207724,6476231.277460598
11133,2022-12-28 00:36:18.084457397+00:00,-81.76022914276591,350.36903545151097,6476231.963270909
11134,2022-12-28 00:36:24.084457397+00:00,-81.77668363076134,347.7408385129494,6476347.364519726
11135,2022-12-28 00:36:30.084457397+00:00,-81.77478643693262,345.0769363194387,6476259.926498739
11136,2022-12-28 00:36:36.084457397+00:00,-81.75834344225309,342.4309148337715,6476257.379624513
11137,2022-12-28 00:36:42.084442139+00:00,-81.72371564572568,339.80959220973654,6476302.945252837
11138,2022-12-28 00:36:48.084442139+00:00,-81.67239567455839,337.20887140238057,6476308.237968349
11139,2022-12-28 00:36:54.084457397+00:00,-81.60471510669501,334.6444707333539,6476313.249443256
11140,2022-12-28 00:37:00.084457397+00:00,-81.52139906641143,332.1356069433353,6476388.723897979
11141,2022-12-28 00:37:06.084457397+00:00,-81.4227904951112,329.67023771350927,6476408.284511681
11142,2022-12-28 00:37:12.084457397+00:00,-81.30849954717932,327.2571946381595,6476371.73735686
11143,2022-12-28 00:37:18.084472656+00:00,-81.18016323070923,324.9163606985546,6476385.303653026
11144,2022-12-28 00:37:24.084472656+00:00,-81.0383929062646,322.648283826816,6476425.985010232
11145,2022-12-28 00:37:30.084472656+00:00,-80.88233626119535,320.4523683688058,6476438.802790985
11146,2022-12-28 00:37:36.084472656+00:00,-80.71476892573766,318.31888103796837,6476390.23093321
11147,2022-12-28 00:37:42.084472656+00:00,-80.53637246802654,316.2806075149079,6476483.123813056
11148,2022-12-28 00:37:48.084472656+00:00,-80.34650964970078,314.3081872454403,6476500.288285433
11149,2022-12-28 00:37:54.084472656+00:00,-80.14381278673235,312.4132849159099,6476462.105677025
11150,2022-12-28 00:38:00.084472656+00:00,-79.93504503917605,310.60421938947286,6476586.605717312
11151,2022-12-28 00:38:06.084472656+00:00,-79.71502217809027,308.8568333179526,6476577.674285794
11152,2022-12-28 00:38:12.084472656+00:00,-79.48581026696928,307.20296336665626,6476683.830315559
11153,2022-12-28 00:38:18.084472656+00:00,-79.24875378290241,305.5865167226471,6476589.297019049
11154,2022-12-28 00:38:24.084472656+00:00,-79.00555301010927,304.06508870158757,6476706.248173877
11155,2022-12-28 00:38:30.084472656+00:00,-78.75499743762788,302.5954650746105,6476729.265900584
11156,2022-12-28 00:38:36.084472656+00:00,-78.49814605467076,301.197517497035,6476817.282694255
11157,2022-12-28 00:38:42.084472656+00:00,-78.23362480797005,299.8575671366048,6476841.561325256
